Aakhus, Patricia
Duncan, Diana
Duncan, Hal
Duncan, Lois
Duncan, Sara Jeannette
Duncker, Patricia
Dundee, Wayne D.
Dunford, Warren
Dungy, Tony
Dunkel, Elizabeth
Dunkle, Clare B.
Dunkley, Roger
Dunlap, Susan
Dunlap, Susanne
Dunlop, Barbara
Dunlop, Eileen
Dunmore, Helen
Dunn, Carola
Dunn, Christian
Dunn, Dawn
Dunn, Katherine
Dunn, Mark
Dunn, Marylois
Dunn, Wendy J.
Dunne, Catherine
Dunne, Dominick
Dunne, John Gregory
Dunnett, Dorothy
Dunning, John
Dunrea, Olivier
Dunsany, Lord
Duntemann, Jeff
Duo, Duo
Duong, Uyen Nicole
Duplechan, Larry
Duquennoy, Jacques
Duquette, Anne Marie
Durante, Samantha
Duras, Marguerite
Durban, Pam
Durbridge, Francis
Durem, Ray
Durgin, Doranna
Durham, David Anthony
Durlacher, Jessica
Durland, Frances
Durrant, Sabine
Durrell, Gerald
Durrell, Lawrence
Durrow, Heidi W.
Durs, Grünbein
Durst, Sarah Beth
Duryea, Chris
Dusen, Chris Van
Duson, Gert
Dusseau, Lizbeth
Dussel, Wim
Dustin, Thomason
Dutcher, Roger
Duve, Karen
Duyn, Mona Van
Dvorkin, Daniel
Dvorkin, David
Dvoskin, Joel A.
Dwight, Jeffry
Dwyer, Deanna
Dwyer, K.R.
Dybek, Stuart
Dyer, Geoff
Dyer, Hadley
Dyer, Lois Faye
Dyer, Sarah
Dyja, Thomas
Dyke, Dick Van
Dyke, Henry Van
Dyken, Rachel Van
Dymmoch, Michael Allen
Dymott, Elanor
Dyson, Wanda L.
Dysonwilliams, Barbara
Dyssegaard, Elisabeth
Dziemianowicz, Stefan R.
Däniken, Erich von
Díaz, Junot
Döblin, Alfred
Dörrie, Doris
Dübell, Richard
Dürrenmatt, Friedrich
Dąbrowska, Maria
E.F., Benson
ENRIQUE, VILA-MATAS
ERIC, WEINER
ERSKINE, ALBERT
Eager, Edward
Eagle, Kathleen
Eagleday, Skye
Eakins, Patricia
Eames, Anne
Earley, Tony
Early, Jack
Early, Margot
Easley, Maryann
Eason, Alethea
Eason, Lynette
Easterman, Daniel
Eastlake, Amy
Eastman, P.D.
Easton, Irene Wing
Eastwood, James
Ebbs, Paul
Ebbutt, Maude
Eberhart, Mignon G.
Eberhart, Richard
Ebers, Georg
Ebershoff, David
Ebner-Eschenbach, Marie von
Eccles, Marjorie
Echlin, Kim
Eckart, Gabriele
Eckert, Allan W.
Eckert, Horst
Ecklar, Julia
Ecury, Giselle
Ed, Crowquill Alfred
Eddings, David
Eddison, E.R.
Eddy, Jeff
Ede, Bies van
Edelman, David Louis
Edelman, Lily
Edelstein, Barry
Eden, Cynthia
Eden, Paul
Edgar, Hilsenrath
Edgar, Janet
Edgar, Madalen
Edgar, Wallace
Edgerton, Clyde
Edgerton, Dale
Edgerton, Teresa
Edghill, India
Edghill, Rosemary
Edginton, May
Edington, Ian
Edmondson, G.C.
Edmund, Gosse
Edmund, Spenser
Edmund, Wilson
Edna, Ferber's
Edogawa, Rampo
Edson, J.T.
Edson, Margaret
Edson, Russell
Eduard, Mörike
Eduardo, Galeano
Edward, Abbey
Edward, Ardizzone
Edward, Baugh
Edward, Bond
Edward, Field
Edward, Lear
Edward, Marston Edward Marston
Edwardes, Tickner
Edwards, Amelia B.
Edwards, Bonnie
Edwards, Cassie
Edwards, Dorothy
Edwards, G.B.
Edwards, Josh
Edwards, Julie Andrews
Edwards, Kari
Edwards, Kim
Edwards, Pamela Duncan
Edwards, Scarlett
Edwards-Jones, Imogen
Edwardson, Åke
Eeden, Frederik van
Eekhout, Greg Van
Eemlandt, W.H. van
Eenhoorn, Michael
Efaw, Amy
Effinger, George Alec
Efken, Meredith
Egan, Doris
Egan, Greg
Egan, Jennifer
Egan, Timothy
Egbeme, Choga Regina
Egeland, Tom
Egerton, Castle
Eggels, Elle
Egmond, Michel van
Egner, Eugen
Egolf, Tristan
Ehlert, Lois
Ehrenburg, Ilya
Ehrenreich, Barbara
Ehrenreich, Ben
Ehret, Terry
Ehrlich, Gretel
Ehrlich, Jack
Ehrman, Kit
Eich, Clemens
Eich, Günter
Eichelberger, Rosa Kohler
Eichendorff, Joseph von
Eichler, Selma
Eichner, Hans
Eidus, Janice
Eijsbouts, Michiel
Eisele, Bill
Eisenberg, Deborah
Eisenhower, Dwight D.
Eisenreich, Herbert
Eisenstein, Phyllis
Eisler, Barry
Eisner, Will
Ekdom, Gerard
Ekelöf, Gunnar
Eklund, Gordon
Ekman, Kerstin
El-Saadawi, Nawal
Elam, Jason
Elam, Patricia
Elboz, Stephen
Elbury, Dorothy
Elck, Arthur
Elder, Jason
Elder, Lucius Walter
Elderen, Stan van
Elderinck, D Ph Van Vloten
Elena, Garro
Elflandsson, Galad
Elford, George Robert
Elgin, Suzette Haden
Elia, Wilkinson
Eliade, Mircea
Elias, Canetti
Elias, Jamal J.
Elias, Natanela
Eliot, George
Eliot, T.S.
Eliot, Weinberger
Eliot, t.s.
Elisabeth, Beresford
Elizabeth, Bailey
Elizabeth, Cadell
Elizabeth, Goudge
Elizabeth, Jennings
Elizabeth, Kelly
Elizabeth, Mansfield
Elizabeth, Webster
Elkin, Stanley
Elkind, Sue Saniel
Elkins, Aaron
Elkins, Charlotte
Ella, Young
Ellenberg, Jordan
Eller, Jonathan R.
Ellin, Stanley
Ellinger, Jordan
Elliot, Bruce
Elliot, Jake
Elliot, Louis
Elliott, Elliott Tom
Elliott, Kate
Elliott, L.M.
Elliott, Patricia
Ellis, Bret Easton
Ellis, Deborah
Ellis, H. F.
Ellis, Peter Berresford
Ellis, Shaun
Ellis, Warren
Ellison, Andrea
Ellison, Harlan
Ellison, Ralph
Ellisson, C.J.
Ellmann, Richard
Ellory, R.J.
Ellroy, James
Ellson, Hal
Ellsworth, Loretta
Ellwood, Sara Walter
Elmiger, Dorothee
Elsen, Marijke van den
Elshout, Hella van den
Elsinck
Elsinck, Henk
Elsner, Gisela
Elsschot, Willem
Elston, Ashley
Elte, J.W.F.
Elton, Ben
Elwell, Hunt Angela
Ely, Michael
Elyot, Amanda
Elytis, Odysseus
Elzinga, Anne
Emerson, Kathy Lynn
Emerson, Ralph-Waldo
Emerson, Ru
Emery, Anne
Emery, George
Emery, Lynn
Emiel de Leeuw, Renske Janse
Emily, Rodda
Emley, Dianne
Emma, Hart
Emmerich, Roland
Emmett, Martha Wiley
Emmons, Josh
Emms, William
Empty
Emshwiller, Carol
Emtsev, Mikhail
Emura
Enchi, Fumiko
Ende, Michael
Enderle, Judith Ross
Endicott, Marina
Ending, Esther J.
Endler, Adolf
Endre, Illés
Endrezze, Anita
Endō, Minari
Endō, Shūsaku
Eng, Tan Twan
Engel, Marian
Engelen, Lucien
Engelen, Theo
Engelfriet, Arnoud
Engelhardt, Tom
Enger, Leif
Enger, Thomas
Engh, M.J.
Englander, Nathan
Engle, Margarita
Engle, Marion
Engleman, Paul
English, Brenda
English, Elizabeth
Engstrom, Elizabeth
Enia, Davide
Enid, Blyton
Ennis, Garth
Enoch, Suzanne
Enquist, Anna
Enquist, Per Olov
Enright, Anne
Enright, D.J.
Enright, Elizabeth
Ensel, Remco
Ensler, Eve
Enzensberger, Hans Magnus
Ephesus, Xenophon of
Ephraim, Lessing Gotthold
Ephron, Amy
Ephron, Delia
Ephron, G.H.
Ephron, Nora
Epler, Barbara
Eppel, Asar
Epskamp, Jacqueline
Epstein, Edward Jay
Epstein, Lewis Carroll
Equi, Elaine
Eraly, Eric
Erasmus, Desiderius
Erb, Elke
Erian, Alicia
Eric, Frank
Erich-Maria, Remarque
Erickson, Carolly
Erickson, Gary
Erickson, K.J.
Erickson, Lynn
Erickson, Paul
Erickson, Steve
Ericson, Carol
Ericson, Renee
Erikson, Steven
Eriksson, Jerker
Eriksson, Kjell
Erin, Hunter
Erkel, Gerda van
Erlbruch, Wolf
Erlich, Reese
Erlick, Nelson
Ermakov, Oleg
Ernest, Haycox
Ernest, Henley William
Ernsberger, George
Ernsting, Walter
Erofeev, Venedikt
Erofeyev, Victor
Erp, Leo van
Erpenbeck, Jenny
Erskine, Barbara
Erskine, Childers
Ersson, Svea
Ertel, Alexander
Erwin, Vicki Berger
Erzinçlioğlu, Zakaria
Esaias, Timons
Escandón, María Amparo
Escarpit, Robert
Eschbach, Andreas
Esckelson, Laura
Esdaile, Leslie
Esehagu, Rosemary
Eskridge, Kelley
Espenson, Jane
Espriu, Salvador
Esquivel, Laura
Essers, Gerald
Essex, Karen
Essing, Marjan
Esslin, Martin
Estep, Jennifer
Estes, Allison
Estill, Katie
Estleman, Loren D.
Estrada, Rita Clay
Estrin, Marc
Estés, Clarissa Pinkola
Eszterhas, Joe
Etchemendy, Nancy
Etchison, Dennis
Etchison, Etchison Craig
Eteraz, Ali
Etherege, George
Etheridge, Rutledge
Etherington, Wendy
Etienne, Ki
Ets, Marie Hall
Etter, Jim Marion
Eugene, Field
Eugene, O'Neill
Eugene, Sue
Eugenia, Price
Eugenides, Jeffrey
Eun, Lee
Euripides
Eustis, Helen
Evanovich, Janet
Evans, Clay Bonnyman
Evans, Danielle
Evans, George Essex
Evans, Georgia
Evans, Gladys
Evans, Liz
Evans, Nate
Evans, Nicholas
Evans, Richard Paul
Evans, Tess
Evelyn, Anthony
Evelyn, Waugh
Evenson, Brian
Everdingen, J.J.E.
Everdingen, J.J.E. van
Everett, H.D.
Everett, Percival
Everheart, Chris
Everma, M.
Evers, Kai
Evslin, Bernard
Ewald, Carl
Ewart, Christopher
Ewart, Gavin
Ewbank, Inga-Stina
Ewers, Hanns Heinz
Ewijk, Tijn van
Ewing, Al
Ewing, Barbara
Ewing, Juliana Horatia
Ewing, Lynne
Eynden, Sabine van den
Eysinga, J.P.N.L. Roorda van
Eyssen, Ewoud
Ezzo, Joseph A
F., Anstey
FEDERICO, ANDAHAZI
FRANCINE, RIVERS
Fabbri, Robert
Fabbro, Vanessa Del
Faber, Floor
Faber, Johan
Faber, Michel
Fabi, Mark
Fabricius, Johan
Fabris, T.
Fabry, Chris
Fabry, Glenn
Fadden, Mark
Faegen, Trinity
Fagan, Deva
Faherty, Terence
Fahnestock, Lee
Fahnestock, Todd
Fahy, Christopher
Fahy, Warren
Fair, A.A.
Fairbanks, Nancy
Fairchild, Amos T.
Fairchild, Elisabeth
Fairman, Paul W.
Fairstein, Linda
Fajardie, Frederic H.
Falco, Edward
Falcon, Mark
Falconer, Duncan
Falconer, Ian
Falcones, Ildefonso
Falkner, Brian
Fallada, Hans
Fallaize, Elizabeth
Fallis, Gregory S.
Fallis, Terry
Fallon, Ann C.
Fallon, Jane
Fallon, Jennifer
Fallon, Padraic
Faludi, Susan
Faludy, George
Falwell, Cathryn
Fama, Elizabeth
Fan, Nancy Yi
Fan, Wu
Fancher, Jane S.
Fane, Bron
Fane, Olivia
Fanney, Robert
Fanshawe, Sir Richard
Fante, Dan
Fante, John
Fanthorpe, Patricia
Fanthorpe, R.L.
Fantoni, Barry
Fanu, Joseph
Farah, Nuruddin
Farber, Erica
Farber, Norma
Fardell, John
Farge, Sheila La
Farge, Tom La
Faricy, Mike
Fariña, Richard
Farjeon, Eleanor
Farland, David
Farley, Carol
Farley, Lauren
Farley, Ralph Milne
Farley, Steven
Farley, Terri
Farley, Walter
Farmer, Jerrilyn
Farmer, Michael
Farmer, Nancy
Farmer, Penelope
Farmer, Philip José
Farnac, Michel
Farndale, Nigel
Farnol, Jeffery
Farnsworth, Paul
Farquharson, Vanessa
Farre, Rowena
Farrell, James T.
Farrell, Liam
Farrell, S.L.
Farrelly, Dan
Farren, Mick
Farrer, Matthew
Farrington, Ian
Farris, Jim
Farris, John
Farrow, G.E.
Farshtey, Greg
Fasano, Donna
Faschinger, Lilian
Fasman, Jon
Fasol, Emma
Fasseur, Cees
Faucette, John M.
Faucher, Kane X.
Faulcon, Robert
Faulkner, William
Faulks, Sebastian
Fauser, Jörg
Faust, Christa
Faust, Joe Clifford
Faust, Minister
Faver, J.D.
Fawcett, Brian
Fawcett, Graham
Fawcett, K.M.
Fay, Kim
Faye, Lindsay
Fayette, Madame de La
Feagan, Stephanie
Fearing, Kenneth
Fearn, John Russell
Feather, Jane
Feaver, Vicki
Fechenbach, Felix
Federspiel, Jürg
Fedin, Konstantin
Feehan, Christine
Feeley, Gregory
Feenstra, Anneke
Feffer, John
Fehervari, Peter
Feiffer, Jules
Feiler, Bruce
Feinberg, David B.
Feinberg, Leslie
Feinstein, Elaine
Feinstein, John
Feintuch, David
Feist, Raymond E.
Feith, Jan
Feld, Ellen F.
Felder, Deborah G.
Feldman, Arthur
Feldman, Irving
Feldmeyer, Dean
Feldstein, Albert B.
Felice, Cynthia
Felicia, Bond
Felitta, Frank De
Fellowes, Julian
Felltham, Owen
Fels, Ludwig
Felscherinow, Christiane V.
Felsen, Henry Gregor
Felstead, Cathie
Feng, Jicai
Fenimore, Cooper James
Fenn, Amor
Fenn, George Manville
Fenn, Jaine
Fenn, Lionel
Fennelly, Tony
Fenton, Clarissa
Fenwick, Eliza
Ferdinandusse, Rinus
Ferenc, karinthy
Fergus, Jim
Ferguson, Alane
Ferguson, Brad
Ferguson, Jo Ann
Ferguson, Niall
Ferguson, Will
Fergusson, Bruce Chandler
Ferk, Janko
Fermine, Maxence
Fernandes, Sujatha
Fernando, Chantal
Fernández, Macedonio
Fernández-Armesto, Felipe
Ferrante, Louis
Ferrarella, Marie
Ferrarelli, Rina
Ferrario, Keith
Ferraris, Zoë
Ferrars, E.X.
Ferrars, Elizabeth
Ferrazzi, Keith
Ferrell, Anderson
Ferrell, Sean
Ferrigno, Robert
Ferris, Jean
Ferris, Joshua
Ferris, Monica
Ferriss, Timothy
Ferro, Robert
Ferron, Louis
Fesperman, Dan
Fessler, Michael
Feth, Monika
Fetherling, Douglas
Fetzer, Amy J.
Feuchtersleben, Ernst Von
Feuchtwanger, Lion
Feynman, Richard
Fforde, Katie
Fian, Antonio
Fichte, Hubert
Fickling, David
Ficowski, Jerzy
Fiedler, Jacqueline
Fiedler, Lisa
Fieldhouse, William
Fielding, Helen
Fielding, Henry
Fielding, Joy
Fielding, Liz
Fields, Morgan
Fiero, Arneis
Fifield, Christy
Fifield, Rosemary
Figueras, Marcello
Figueras, Marcelo
Files, Gemma
Files, Lolita
Filipacchi, Amanda
Filipak, Christine
Filippo, Paul Di
Filkins, Dexter
Filkins, Peter
Finas, A.G.
Finch, Annie
Finch, Carol
Finch, Paul
Finch, Phillip
Finch, Sheila
Finder, Jan Howard
Findig, Andreas
Findlay, Jamieson
Findler, Gerald
Findley, Nigel
Findley, Timothy
Fine, Anne
Fine, Edith Hope
Fingers, Two
Fink, Jon Stephen
Finkers, Herman
Finlay, Charles Coleman
Finn, Elizabeth
Finnegan, Tara
Finney, Ernest J.
Finney, Jack
Fintushel, Eliot
Fiorato, Marina
Firebird
Firouz, Anahita
Firth, Moray
Fischer, Lou
Fischer, Tibor
Fiscus, Jim
Fish, Leslie
Fish, Robert L.
Fisher, Aileen
Fisher, Catherine
Fisher, Clay
Fisher, Jude
Fisher, Lou
Fisher, M.F.K.
Fisher, Suzanne Woods
Fisher, Vardis
Fishman, Joseph Fulling
Fishman, Zoe
Fisk, Jane
Fisk, Nicholas
Fister, Barbara
Fitch, Janet
Fitch, Marina
Fitten, Marc
Fitzek, Sebastian
Fitzgerald, Conor
Fitzgerald, F. Scott
Fitzgerald, Helen
Fitzgerald, John D.
Fitzgerald, Kitty
Fitzgerald, M.J.
Fitzgerald, Penelope
Fitzhugh, Bill
Fitzhugh, Louise
Fitzpatrick, Becca
Fitzpatrick, Huntley
Fitzpatrick, Nina
Fitzwater, Judy
Fixel, Lawrence
Fjell, Jan-Erik
Flack, Marjorie
Flade, Becky
Flagg, Fannie
Flaherty, Liz
Flake, Ryan
Flamank, Nathan L.
Flammarion, Camille
Flanagan, John
Flanagan, Richard
Flanders, Jane
Flanders, Rebecca
Flannery, Sean
Flaubert, Gustave
Flavin, Martin
Fleischer, Leonore
Fleischman, Paul
Fleißer, Marieluise
Fleming, Candace
Fleming, Denise
Fleming, Gherbod
Fleming, Ian
Fleming, Sibley
Flemming, Paul
Flesh, Henry
Fletcher, Charlie
Fletcher, Donna
Fletcher, Jessica
Fletcher, Jo
Fletcher, Julia
Fletcher, Lucille
Fletcher, Meredith
Fletcher, Penelope
Fleutiaux, Pierrette
Flewelling, Lynn
Fliegel, Richard
Flieger, Verlyn
Flies, Pete
Flinn, Alex
Flinn, Denny Martin
Flinn, Elaine
Flint, Eric
Flint, Homer Eon
Flite, Nora
Floca, Brian
Flock, Elizabeth
Flood, Eloise
Flora, Fletcher
Florey, Kitty Burns
Florijn, Els
Flotow, Luise von
Flowers, Nancey
Floyd, Susan
Flugge, Klaus
Fluke, Joanne
Flynn, Connie
Flynn, Ellie N.
Flynn, Gillian
Flynn, Joyee
Flynn, Ray
Flynn, Sean
Flynn, Vince
Flythe Jr., Starkey
Fo, Dario
Foer, Jonathan Safran
Fogel, Aaron
Fogelin, Adrian
Fogle, Bruce
Foglio, Kaja
Foglio, Phil
Fokkens, Martine
Foley, Craig
Foley, Gaelen
Foley, Louise Munro
Foley, Mick
Foley, Rae
Follet, Ken
Follett, James
Follett, Ken
Folsom, Rene
Folsom, Tina
Fombelle, Timothée de
Fondation, Larry
Fontainne, Ashley
Fontane, Theodor
Fontenaille, Elise
Fontenay, Charles L.
Fontes, Justine Korman
Fontien, Samantha
Foon, Dennis
Foor, Jennifer
Footballer, The Secret
Foote, Horton
Foote, Shelby
Footman, Jennifer
Footner, Hulbert
Foott, Mary Hannay
Foppe, John P.
Foray, Verge
Forbes, Calvin
Forbes, DeLoris Stanton
Forbes, Esther
Forbes, M.R.
Force, Charlotte-Rose de Caumont de La
Force, Marie
Forché, Carolyn
Ford, Corey
Ford, Marjorie Leet
Ford, Michael Thomas
Ford, Richard
Ford, Sewell
Ford, Tony
Forde, Pat
Forest, Antonia
Forest, Dael
Forester, Amanda
Forester, C.S.
Forman, Gayle
Forrest, Bella
Forrest, Christopher
Forrest, Elizabeth
Forrest, Felix C.
Forrest, Katherine V.
Forrester, James
Forrester, John
Forrester, Larry
Forrester, Sandra
Forsh, Olga
Forshay-Lunsford, Cin
Forstchen, William R.
Forster, E.M.
Forster, Gwynne
Forster, Suzanne
Forsyth, Amy
Forsyth, Kate
Forsyth, Sarah
Fort, Gertrud von le
Forte, Jemma
Forte-Escamilla, Kleya
Fortey, Bryn
Fortier, Anne
Forward, Eve
Forward, Robert L.
Forward, Simon A.
Foss, Richard
Fossen, Delores
Foster, Alan Dean
Foster, C.L.
Foster, Darragha
Foster, Eugie
Foster, Jake
Foster, Kim
Foster, Lori
Foster, Nicole
Foster, Sara
Foster, Terry
Foulds, Adam
Fountain, Ben
Fountain, Nev
Fouque, Friedrich Heinrich Karl De La Motte
Fournier, Jean-Louis
Foust, Sonja
Fouw, Nelly Montijn - de
Fowler, Earlene
Fowler, Karen Joy
Fowles, John
Fowley, Dana
Fox, Addison
Fox, Cathryn
Fox, Chris
Fox, Ella
Fox, Gardner F.
Fox, Greg
Fox, Janet
Fox, Jimmy
Fox, Kathryn
Fox, Lilith
Fox, Mem
Fox, Michael J.
Fox, Paula
Fox, Randy
Fox, Roz Denny
Foxwell, Elizabeth
Foxx, Jack
Foxxe, Ellen
Foy, George
Fradkin, Barbara
Fragoso, Margaux
Fragoulis, Tess
Frahm, Leanne
Frame, Janet
Frampton, Saul
France, Anatole
France, Christiane
France, Miranda
Francis, Allan
Francis, Bacon
Francis, Brian
Francis, Diana Pharaoh
Francis, Dick
Francis, Felix
Francis, Ray
Franck, Julia
Francome, John
Frank, Anne
Frank, Baum Lyman
Frank, Dorothea Benton
Frank, E.R.
Frank, Gruber;
Frank, Hillary
Frank, Lee
Frank, Lone
Frank, Mccourt
Frank, Pat
Frank, Waters
Frank, Wedekind
Franke, Tess
Frankel, Glenn
Frankel, Jordana
Frankel, Valerie
Franklin, Ariana
Franklin, Benjamin
Franklin, Cheryl J.
Franklin, Darlene
Franklin, Jay
Franklin, Kameron M.
Franklin, Pat
Franklin, Tom
Frankos, Laura
Frankowski, Leo
Franks, Robert
Franson, Donald
Franz, Agnes
Franzen, Cola
Franzen, Jonathan
Franzos, Karl Emil
Fraser, george macdonald
Frasier, Anne
Frater, Rhiannon
Frayn, Michael
Frazee, Marla
Frazer, J.D.
Frazer, Margaret
Frazier, Amy
Frazier, Breen
Frazier, Charles
Frazier, Ian
Frazier, Jan
Freas, Raymond
Frechin, Gene
Frederic Arnold Kummer, Jr.
Frederic, Raphael
Frederick, Carl
Frederick, Douglass
Frederick, Forsyth
Frederick, Marryat
Frederickson, Amanda
Fredricks, Sarah
Fredrickson, Jack
Fredriksson, Marianne
Fredsti, Dana
Freed, David
Freed, Donna
Freed, Lynn
Freedland, Jonathan
Freedman, J.F.
Freeling, Nicolas
Freely, Maureen
Freeman, Brian
Freeman, Gregory A.
Freeman, Hilary
Freeman, Mary E. Wilkins
Freeman, R. Austin
Freeman, Ru
Freemantle, Brian
Freer, Dave
Freethy, Barbara
Freff
Frehley, Ace
Frei, Max
Frei, Pierre
Freihow, Halfdan W.
Freireich, Valerie J.
Freivald, Patrick
Fremlin, Celia
Frenaye, Frances
French, Carolyn
French, Dawn
French, Judith E.
French, Katie
French, Marilyn
French, Nicci
French, Tana
Frencken, Mylou
Freneau, Philip
Frenz, Horst
Freriks, Kester
Fresina, Jayne
Freuchen, Peter
Freud, Esther
Freudenberger, Nell
Freundlich, Elisabeth
Freveletti, Jamie
Frey, James
Frey, Stephen W.
Freydont, Shelley
Freymann-Weyr, Garret
Friar, Kimon
Friborg, Albert
Friday, Nancy
Fridman, Michael
Friedell, Egon
Friedlaender, Salomo
Friedman, Aimee
Friedman, Bruce Jay
Friedman, C.S.
Friedman, Ina R.
Friedman, Jason K.
Friedman, Kinky
Friedman, Linda Weiser
Friedman, Mickey
Friedman, Philip
Friedman, Thomas L.
Friedmann, Mira
Friedrich, Joachim
Friedrich, Wolf
Friel, Maeve
Friend, Natasha
Friend, Tad
Friesner, Esther M.
Friman, Alice
Frimansson, Inger
Frisch, Max
Frischmuth, Barbara
Fritch, Charles E.
Fritz, Leiber
Frizell, John
Froehlich, Joey
Froetschel, Susan
Froley, Margaux
Frommer, Sara Hoskinson
Frontain, K.M.
Frost, Celestine
Frost, Gregory
Frost, Jeaniene
Frost, Mark
Frost, Robert
Frost, Scott
Frost, Toby
Froud, Wendy
Froude, James Anthony
Fruttero, Carlo
Fry, Colin
Fry, Nan
Frydman, Anne
Frye, Ellen
Fryer, Dwight
Fuchs, Günter Bruno
Fudgemuffin, Charles
Fuller, Alexandra
Fuller, Samuel
Fullerton, Alexander
Fullerton, Jackie
Fulton, Alice
Fulton, Jennifer
Fultz, John R.
Fultz, Regina Oehler
Fulvio, Luca Di
Fumizuki, Kou
Funaro, Gregory
Fung, Kaiser
Funke, Cornelia
Funkhouser, Erica
Funnell, Augustine
Furbush, Helen
Furey, Maggie
Furgang, Kathy
Furie, Ruthe
Furlong, Monica
Furnas, J.C.
Furnivall, Kate
Furst, Alan
Fury, Dalton
Fusilli, Jim
Futcher, Jane
Futrelle, Jacques
Fyfe, H.B.
Fyfield, Frances
Fyleman, Rose
Fàbregas, Laia
Fältskog, Agnetha
Fühmann, Franz
G, White Ellen
G., Gilman George
G., Wells H.
GARDNER, Martin-
GCopaleen, Myles na
GEE, MAURICE
GEORGES, BATAILLE
GRACE, PATRICIA
GREGORY, BENFORD
Gabaldon, Diana
Gabbay, Tom
Gaborno, Rudy
Gabriel, Stephen
Gabriel, Zaid
Gadallah, Leslie
Gadda, Carlo Emilio
Gaddis, William
Gaddy, Eve
Gadia, Madhu
Gadney, Reg
Gaeddert, LouAnn
Gael, Juliet
Gaffigan, Jim
Gaffney, Patricia
Gage, Elizabeth
Gage, Jessi
Gage, Leighton
Gagnon, Maurice
Gaidar, Arkadi
Gail, Gibbons
Gail, Landsman
Gail, Otto Willi
Gaiman, Neil
Gaines, Abby
Gaines, Alice
Gaines, Isabel
Gainham, Sarah
Gaiser, Gerd
Gaitano, Nick
Gaither, Chelsea
Gaitskill, Mary
Gakov, Vladimir
Galanter, Dave
Galbraith, Lettice
Galchen, Rivka
Galdone, Paul
Gale, Avery
Gale, Barbara
Gale, Emily
Gale, Norman
Galen, Alex van
Galen, John Jansen van
Galen, Maggie Van
Galenorn, Yasmine
Galgut, Damon
Galitz, Cathleen
Gallagher, Diana G.
Gallagher, Donna
Gallagher, Gray
Gallagher, Saelig
Galland, Antoine
Galland, Nicole
Gallardo, Sara
Gallaway, Matthew
Gallay, Claudie
Gallegos, Rómulo
Gallico, Paul
Gallienne, Eva Le
Galligan, John
Gallison, Kate
Galloway, Gregory
Galloway, Janice
Galloway, Priscilla
Galloway, Shelley
Galloway, Steven
Gallun, Raymond Z.
Galouye, Daniel F.
Galt, Hugh
Galway, Gretchen
Gamble, M.L.
Gambone, Philip
Gambuti, Stephen
Gammidge, Henry
Gandt, Robert
Ganek, Danielle
Ganem, Lawrence
Gann, Ernest K.
Gannett, Ruth Stiles
Gannon, Charles E.
Gannon, Maite
Gannon, Polly
Gannon, Steve
Gansky, Alton
Gansovsky, Sever
Gantos, Jack
Gantz, Corine
Gantz, Jeffrey
Gao, Xingjian
Gappah, Petina
Garber, Joseph R.
Garbera, Katherine
Garborg, Arne
Garcia, Kami
Garcia, Lorca Federico
Garcia-Aguilera, Carolina
García, Laura Gallego
Gard, Roger Martin du
Gardam, Jane
Garden, Nancy
Gardiner, Meg
Gardner, Ashley
Gardner, Bernadette
Gardner, Craig Shaw
Gardner, Darlene
Gardner, Erle Stanley
Gardner, John
Gardner, Lisa
Gardner, Sally
Gardner, Tonita S.
Garfield, Henry
Garfield, Leon
Garfinkle, Richard
Garforth, John
Garis, Howard R.
Garland, Alex
Garland, Ardella
Garland, Hamlin
Garland, Mark
Garland, Sherry
Garlock, Dorothy
Garmon, Larry Mike
Garnell, Cathrine
Garner, Alan
Garner, James Finn
Garnett, Eve
Garnett, Juliana
Garnier, Red
Garofalo, Charles
Garofalo, Gianluca
Garrett, Charles
Garrett, Randall
Garrett, Sam
Garrick, Benjamin
Garrido, Antonio
Garris, Mick
Garrison, Theodosia
Garrity, Devin A.
Garside, Jack
Garson, Barbara
Garten, H.F.
Gartner, Chloe
Garton, Ray
Garvis-Graves, Tracey
Garwood, Julie
Gary, Hoppenstand
Gascoigne, Marc
Gash, Jonathan
Gaskell, Elizabeth
Gaskin, Catherine
Gaspey, Thomas
Gasque, Dale Blackwell
Gass, William H.
Gassick, Trevor Le
Gast, Kelly P
Gastel, Chantal van
Gaston, Diane
Gasztold, Carmen Bernos De
Gatenby, Rosemary
Gates, David Edgerley
Gates, Doris
Gates, Ellen M. Huntington
Gates, Olivia
Gathering, Magic The
Gatiss, Mark
Gaudé, Laurent
Gauger, Richard
Gauger, Rick
Gaughen, A.C.
Gault, William Campbell
Gauthier, Gail
Gautier, Théophile
Gautreaux, Tim
Gavrilov, Anatoli
Gavron, Assaf
Gayle, Eliza
Gaylin, Alison
Gazdanov, Gaito
Gazzaniga, Michael S.
Ge, Fei
Geagley, Brad
Gearhart, Sally Miller
Geary, Debora
Geary, Nancy
Geasland, Jack
Geason, Susan
Gedatus, Gus
Geddes, Cindie
Gedge, Pauline
Geelen, Harrie
Geelen, Peter
Geels, Boudewijn
Geeraerts, Jef
Geffroy, Gustave
Gefter, Philip
Gehman, Richard
Gehrman, Jody
Geier, Chester S.
Geiger, Arno
Geisel, Theodor Seuss
Geisert, Arthur
Geisert, Bonnie
Gelb, Jeff
Gelb, Nathan
Gelder, Gordon Van
Geldermalsen, Marguerite Van
Geldof, W.
Geldof, Wilma
Gelinske, Daniel
